Partnership_ID,Program_Year,Verified,Program_ID,Organizational_ID,School_ID,Program_Name,Sch_Org_Name,School_Name,Primary_Org_Site_Contact_Email,Primary_Sch_Based_Contact_Name,Service_Type,O_Primary_Address,O_City,O_Zip,O_Type,Service_Delivery_Method,School_ID,TLT,School_Code,S_Primary_Contact_Name,S_Primary_Contact_Email,S_Street_Address,S_City,S_Zip,S_Principal_email,School Grades,Language_Capability,Rating_Q1,Partnership_Agreement,Program_Date_Last_Updated,Partnership_Date_Last_Updated,Sch_Date_Updated,Expand_to_New_Sites,Active,Program_Type,School_Approval_Status,Service_Delivery_Time_Afterschool,Service_Delivery_Time_School Vacation,Service_Delivery_Time_Summer,Service_Delivery_Time_Weekend,Service_Delivery_Time_Before School,Service_Delivery_Time_School Day,Service_Delivery_Time_School Day (Non-Class Time),Service_Delivery_Time_School Day (Class Time),O_501c3_Certification,O_Liability_Insurance,O_CORI_Policy,Grade_Level_Served_Pre-School,Grade_Level_Served_Elementary,Grade_Level_Served_Middle School,Grade_Level_Served_High School,Service_Associated_Fees_Student,School_Grades_Served_PreK,School_Grades_Served_K,School_Grades_Served_1,School_Grades_Served_2,School_Grades_Served_3,School_Grades_Served_4,School_Grades_Served_5,School_Grades_Served_6,School_Grades_Served_7,School_Grades_Served_8,School_Grades_Served_9,School_Grades_Served_10,School_Grades_Served_11,School_Grades_Served_12,EFA_School,tbl_organizations_Temp_CCR,tbl_organizations_Temp_PhyHealthCollab,tbl_organizations_Temp_BH,Expand_Partnerships,tbl_organizations_Temp_Funded_Partners,Expanding_Site_Capacity,P_Grades_Served_K1(2),P_Grades_Served_PreK,P_Grades_Served_K0,P_Grades_Served_K1,P_Grades_Served_K,P_Grades_Served_K2,P_Grades_Served_1,P_Grades_Served_2,P_Grades_Served_3,P_Grades_Served_4,P_Grades_Served_5,P_Grades_Served_6,P_Grades_Served_7,P_Grades_Served_8,P_Grades_Served_9,P_Grades_Served_10,P_Grades_Served_11,P_Grades_Served_12,P_Days_of_Operation_M,P_Days_of_Operation_T,P_Days_of_Operation_W,P_Days_of_Operation_Th,P_Days_of_Operation_F,P_Days_of_Operation_S,P_Days_of_Operation_Su,Schools_AssociatedFees,Days_Multiselect_M,Days_Multiselect_Tu,Days_Multiselect_W,Days_Multiselect_Th,Days_Multiselect_F,Days_Multiselect_Sa,Days_Multiselect_Su,Grades_Multiselect_K0,Grades_Multiselect_K1,Grades_Multiselect_K2,Grades_Multiselect_1,Grades_Multiselect_2,Grades_Multiselect_3,Grades_Multiselect_4,Grades_Multiselect_5,Grades_Multiselect_6,Grades_Multiselect_7,Grades_Multiselect_8,Grades_Multiselect_9,Grades_Multiselect_10,Grades_Multiselect_11,Grades_Multiselect_12,Grades_Multiselect_AltEd,Partnership_Fund,Direct_Service,Tier_Multiselect_Tier1,Tier_Multiselect_Tier2,Tier_Multiselect_Tier3,GradeLevel_Multiselect_PreSchool,GradeLevel_Multiselect_Elementary,GradeLevel_Multiselect_Middle,GradeLevel_Multiselect_HighSchool,GradeLevel_Multiselect_AltEdu,GradeLevel_Multiselect_PostSec,DeliveryTime_Multiselect_After,DeliveryTime_Multiselect_Before,DeliveryTime_Multiselect_SchoolDayIn,DeliveryTime_Multiselect_SchoolDayOut,DeliveryTime_Multiselect_SchoolVacation,DeliveryTime_Multiselect_Summer,DeliveryTime_Multiselect_Weekend,Transportation,Grade_Multiselect_K0,Grade_Multiselect_K1,Grade_Multiselect_K2,Grade_Multiselect_1,Grade_Multiselect_2,Grade_Multiselect_3,Grade_Multiselect_4,Grade_Multiselect_5,Grade_Multiselect_6,Grade_Multiselect_7,Grade_Multiselect_8,Grade_Multiselect_9,Grade_Multiselect_10,Grade_Multiselect_11,Grade_Multiselect_12,Grade_Multiselect_AltEdu,Homelessness,SWD_Support,TitleIXRace_Participation,TitleIXGender_Participation,Current_Partnerships,CORI_SORI
9476,2017-2018,Current Partner,1986,1187,110,Youth Classes,Commonwealth Circus Center,Mission Hill K-8 School,info@commonwealthcircus.com,,,8 Brookley Rd,Boston,02130,Culture & Recreation,,110,3,4285,,missionhill@bostonpublicschools.org,24 Parish Street,Dorchester,02122,mriddick@bostonpublicschools.org,K1-5,,Rate Program Quality,,9/25/2018 4:31:19 PM,10/18/2018 3:52:00 PM,12/7/2018 6:15:31 PM,FALSE,,non-School-based,Approved,,,,,,,,,No,Yes,No,,,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes
10679,2017-2018,Current Partner,2088,1407,98,Saturday Academy,HOPE Worldwide,Mather Elementary School,,,"Social, Emotional & Behavioral Health",1 Parish Street,Dorchester,02122,Faith-based,,98,1,4350,,mather@bostonpublicschools.org,130 Louder’s Lane,Jamaica Plain,02130,edablemontburnes@bostonpublicschools.org,K1-5,,Good,,9/12/2018 5:08:26 PM,10/31/2017 8:10:39 PM,12/7/2018 6:15:31 PM,FALSE,Active,School-based,Approved,,,,,,,,,Yes,Yes,,,,,,No,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
9036,2017-2018,Current Partner,1008,907,96,Spontaneous Celebrations,Spontaneous Celebrations,Manning Elementary School,,,Arts Programming,,,,Other School-Community Partner,,96,5,4311,,manning@bostonpublicschools.org,40 Pershing Road,Jamaica Plain,02130,kgrassa@bostonpublicschools.org,K1-8,,Excellent,,9/12/2018 5:08:26 PM,10/18/2017 10:26:09 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8696,2017-2018,Current Partner,1008,907,44,Spontaneous Celebrations,Spontaneous Celebrations,Curley K-8 School,,,Arts Programming,,,,Other School-Community Partner,,44,1,4272,,curley@bostonpublicschools.org,240 Medford Street,Charlestown,02129,wthomas4@bostonpublicschools.org,9-12,,Good,,9/12/2018 5:08:26 PM,1/8/2018 6:03:10 PM,1/30/2019 3:50:14 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
9138,2017-2018,Current Partner,1043,939,37,Upward Bound,Upward Bound,Charlestown High School,,,College & Career Readiness,,,,Other School-Community Partner,,37,Redesign/Innovation,1050,,charlestown@bostonpublicschools.org,655 Metropolitan Ave.,Hyde Park,02136,flocker@bostonpublicschools.org,9-12,,Not Yet Rated,,9/12/2018 5:08:26 PM,9/28/2017 4:59:23 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5743,2017-2018,Not Yet Verified,1435,997,25,E3 Education Excellence and Equity,E3 Education Excellence and Equity,Boston Community Leadership Academy,,Zayda Cruz-Gonzalez,Academic Support & Enrichment,,,,Other School-Community Partner,,25,Redesign/Innovation,1195,Zayda Cruz-Gonzalez,boston@bostonpublicschools.org,655 Metropolitan Ave.,Hyde Park,02136,flocker@bostonpublicschools.org,9-12,,Excellent,,9/12/2018 5:08:26 PM,10/26/2017 2:02:22 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5774,2017-2018,Current Partner,1436,998,25,Dual Enrollment,Urban College of Boston,Boston Community Leadership Academy,,,Academic Support & Enrichment,,,,Higher Education,,25,Redesign/Innovation,1195,Zayda Cruz-Gonzalez,boston@bostonpublicschools.org,1669 Dorchester Ave.,Dorchester,02122,plampron@bostonpublicschools.org,K0-4 at this site,,Good,,9/12/2018 5:08:26 PM,10/31/2017 6:31:37 PM,12/7/2018 6:15:31 PM,FALSE,,School-Based,Approved,,,,,,,,,,,,,,,,Unknown,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
9031,2017-2018,Current Partner,1443,413,73,OrigiNation Program,OrigiNation Cultural Arts Center,Henderson Inclusion School K-8,,,Academic Support & Enrichment,P.O. Box 191878,Roxbury,02119,Culture & Recreation,,73,5,4391,,henderson@bostonpublicschools.org,50 Bunker Hill Street,Charlestown,02129,jgallagher@bostonpublicschools.org,K1-5,,Excellent,,9/12/2018 5:08:26 PM,9/24/2018 7:42:12 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,Yes,Yes,Yes,,,,,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8498,2017-2018,Current Partner,1485,1028,69,Boston Shakespeare Project,Boston Shakespeare Project,Harvard/Kent Elementary School,,,Arts Programming,,,,Culture & Recreation,,69,6,4280,,harvard-kent@bostonpublicschools.org,51 Cedar Street,Roxbury,02119,rmillsteque@bostonpublicschools.org,K1-5,,Excellent,,9/5/2018 9:08:22 PM,10/26/2017 3:54:26 PM,2/7/2019 7:47:42 PM,FALSE,,,Approved,,,,,,,,,,,,,,,,Unknown,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8913,2017-2018,Current Partner,1634,1107,67,Summer Archaeology Institute,Mary M. B. Wakefield Charitable Trust,Hale Elementary School,,,Academic Support & Enrichment,1465 Brush Hill Rd,Milton,02186,Other School-Community Partner,Small Groups,67,6,4113,,hale@bostonpublicschools.org,28 Walker Street,Charlestown,02129,ldoherty2@bostonpublicschools.org,6-8,Multilingual,Rate Program,,2/7/2019 4:57:30 PM,1/7/2019 6:35:30 PM,12/7/2018 6:15:31 PM,TRUE,Yes,non-School-based,Approved,,,,,,,,,Yes,Yes,No,No,No,No,Yes,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes
9293,Summer 2018,Verify Partnership,1852,1228,52,Edwards Summer Learning Academy,Summer-Edwards Middle School,Edwards Middle School,audia@edadvance.org,,Academic Support & Enrichment,28 Walker Street,Charlestown,02021,Other School-Community Partner,Classroom Instruction,52,4,2010,,edwards@bostonpublicschools.org,100 Hebron Street,Mattapan,02126,whenderson2@bostonpublicschools.org,K1-5,"English, Spanish, Haitian Creole Translation",Excellent,,9/20/2018 5:29:21 PM,10/3/2017 2:51:24 PM,12/7/2018 6:15:31 PM,FALSE,Active,School-based,Approved,No,No,Yes,No,No,No,No,No,,Yes,Yes,No,No,Yes,No,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
6180,2017-2018,Current Partner,942,826,99,musiConnects,musiConnects,Mattahunt,liz@musiconnects.org,Kerry Pottinger,Arts Programming,20 Belgrade Ave. #1,Roslindale,02131,Culture & Recreation,Individual Support,99,5,4691,,mattahunt@bostonpublicschools.org,70 Worcester Street,Boston,02118,msoto2@bostonpublicschools.org,K1-8,,Excellent,,9/12/2018 5:08:26 PM,10/24/2017 6:23:32 PM,2/5/2019 7:59:44 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes, Yes, Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8862,2017-2018,Current Partner,1417,463,80,EdVestors,EdVestors,Hurley K-8 School,,,Academic Support & Enrichment,140 Clarendon Street,Boston,02116,Other School-Community Partner,,80,6,4260,,hurley@bostonpublicschools.org,144 McBride Street,Jamaica Plain,02130,cmurphy3@bostonpublicschools.org,9-12,,Excellent,,9/12/2018 5:08:26 PM,10/27/2017 9:03:40 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,Yes,Yes,Yes,,,,,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
8989,2017-2018,Current Partner,1417,463,56,EdVestors,EdVestors,English High School,,,Academic Support & Enrichment,140 Clarendon Street,Boston,02116,Other School-Community Partner,,56,Transformation,1080,Esmirna Soto,english@bostonpublicschools.org,28 Walker Street,Charlestown,02129,ldoherty2@bostonpublicschools.org,6-8,,Excellent,,1/31/2019 3:01:25 PM,11/3/2017 2:08:58 PM,12/7/2018 6:15:31 PM,FALSE,,,Approved,,,,,,,,,Yes,Yes,Yes,,,,,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Yes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes
5710,2017-2018,Current Partner,1419,365,52,Artists for Humanity Program,"Artists For Humanity, Inc.",Edwards Middle School,,Eliza Cassella Waxman,Arts Programming,100 West 2nd Street,Boston,02127,Other School-Community Partner,,52,4,2010,,edwards@bostonpublicschools.org,200 D Street,South Boston,02127,rchisholm@bostonpublicschools.org,K1-5,English,Not Yet Rated,,9/5/2018 9:08:22 PM,9/28/2017 4:59:35 PM,1/7/2019 5:34:44 PM,FALSE,Yes,non-School-based,Approved,,,,,,,,,Yes,Yes,Yes,,,,,No,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
7738,2017-2018,Not Yet Verified,1518,530,42,Adventure Curricula for Physical Education,Project Adventure,Condon Elementary School,lchilds@pa.org,,Physical Health & Wellness,719 Cabot Street,Beverly,01915,Other School-Community Partner,Professional Development,42,1,4630,,condon@bostonpublicschools.org,20 Mt. Vernon Street,West Roxbury,02132,ktunney@bostonpublicschools.org,K1-8,English,Excellent,,9/5/2018 9:08:22 PM,10/26/2017 12:27:46 PM,12/7/2018 6:15:31 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,Unknown,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
7852,2017-2018,Current Partner,1518,530,92,Adventure Curricula for Physical Education,Project Adventure,Lyndon K-8 School,lchilds@pa.org,,Physical Health & Wellness,719 Cabot Street,Beverly,01915,Other School-Community Partner,Professional Development,92,5,4331,,lyndon@bostonpublicschools.org,40 Armington Street,Allston,02134,amoore@bostonpublicschools.org,K1-8,English,Not Yet Rated,,9/5/2018 9:08:22 PM,10/19/2017 4:26:01 PM,2/7/2019 7:46:37 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
7848,2017-2018,Not a Partner,1518,530,82,Adventure Curricula for Physical Education,Project Adventure,Jackson/Mann K-8 School,lchilds@pa.org,,Physical Health & Wellness,719 Cabot Street,Beverly,01915,Other School-Community Partner,Professional Development,82,4,4620,,jackson-mann@bostonpublicschools.org,40 Armington Street,Allston,02134,amoore@bostonpublicschools.org,K1-8,English,Not Yet Rated,,9/5/2018 9:08:22 PM,10/19/2017 4:26:20 PM,2/7/2019 7:46:37 PM,TRUE,Yes,School-based,Denied,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
7849,2017-2018,Not a Partner,1518,530,82,Adventure Curricula for Physical Education,Project Adventure,Jackson/Mann K-8 School,lchilds@pa.org,,Physical Health & Wellness,719 Cabot Street,Beverly,01915,Other School-Community Partner,Professional Development,82,4,4620,,jackson-mann@bostonpublicschools.org,77 Lawrence Avenue,Dorchester,02121,gcoleman@bostonpublicschools.org,K1-8,English,Not Yet Rated,,9/5/2018 9:08:22 PM,9/28/2017 4:59:35 PM,1/29/2019 9:29:18 PM,TRUE,Yes,School-based,Denied,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
7850,2017-2018,Not Yet Verified,1518,530,89,Adventure Curricula for Physical Education,Project Adventure,King K-8 School,lchilds@pa.org,,Physical Health & Wellness,719 Cabot Street,Beverly,01915,Other School-Community Partner,Professional Development,89,2,4055,,king@bostonpublicschools.org,750 Columbia Road,Dorchester,02125,dciesla@bostonpublicschools.org,K1-5,English,Excellent,,9/5/2018 9:08:22 PM,1/30/2018 3:48:05 PM,1/7/2019 5:37:39 PM,TRUE,Yes,School-based,Approved,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes, Yes, Yes,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
